HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Object,Input.Overview,Answer.“Activity”,Approve,Reject
3OZ4VAIBEXPPGHTEQ3PTYZBSO7NVJ8,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,4,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3QEMNNSB2Y9DOPQKOB53E7WZ28H7D3,A2DFW32JJNXLM6,Rejected,Sat Mar 13 09:43:47 PST 2021,Sat Mar 13 09:43:49 PST 2021,Tue Mar 16 10:43:49 PDT 2021,,Sat Mar 13 10:02:16 PST 2021,Did not complete task. Text was left blank.,2,0% (0/50),0% (0/50),0% (0/50),,"Take to the water—and plan your own itinerary—when you embark on a half-day, private boat charter from Nassau. Pick from morning or afternoon departure times, meet your captain, and hop aboard the 38-foot (12-meter) vessel. From there, it’s up to you: choose to embark on a deep-sea fishing session, give light-tackle fishing a try, stop to swim and snorkel, or relax on the beach at neighboring Rose Island.",/,,
3OZ4VAIBEXPPGHTEQ3PTYZBSO7NVJ8,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,4,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3TR2532VIQ47NBC7FXMMBRRGCHOJ6O,AJBQ5XEHIF9Z1,Submitted,Sat Mar 13 09:34:43 PST 2021,Sat Mar 13 09:39:37 PST 2021,Tue Mar 16 10:39:37 PDT 2021,,,,294,0% (0/0),0% (0/0),0% (0/0),,"Take to the water—and plan your own itinerary—when you embark on a half-day, private boat charter from Nassau. Pick from morning or afternoon departure times, meet your captain, and hop aboard the 38-foot (12-meter) vessel. From there, it’s up to you: choose to embark on a deep-sea fishing session, give light-tackle fishing a try, stop to swim and snorkel, or relax on the beach at neighboring Rose Island.","swim,snorkel",,
31SIZS5W59PE9XGAC94SU3YBHW2QR1,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,34FNN24DCNJ1ZW7SWEDKT8S4TQS5YU,A3LBA0VSKASR8O,Submitted,Sat Mar 13 09:43:57 PST 2021,Sat Mar 13 09:46:08 PST 2021,Tue Mar 16 10:46:08 PDT 2021,,,,131,0% (0/0),0% (0/0),0% (0/0),,"Discover the best that the island of Curaçao has to offer during this sightseeing tour. Cover the island’s key landmarks including Shete Boka National Park, Kenepa Beach, and the Curaçao Liqueur Distillery. Observe the native wildlife, like flamingos and sea turtles, throughout the day and admire the beauty of the Dutch island. Light refreshments and snacks are offered on the tour as well as round-trip hotel transportation.",/tour,,
31SIZS5W59PE9XGAC94SU3YBHW2QR1,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,37WLF8U1WQ02YVIPXIMYC6RTR6NK6N,A2KH9SC6A8VQXZ,Submitted,Sat Mar 13 09:32:25 PST 2021,Sat Mar 13 09:37:02 PST 2021,Tue Mar 16 10:37:02 PDT 2021,,,,277,0% (0/0),0% (0/0),0% (0/0),,"Discover the best that the island of Curaçao has to offer during this sightseeing tour. Cover the island’s key landmarks including Shete Boka National Park, Kenepa Beach, and the Curaçao Liqueur Distillery. Observe the native wildlife, like flamingos and sea turtles, throughout the day and admire the beauty of the Dutch island. Light refreshments and snacks are offered on the tour as well as round-trip hotel transportation.",/TOUR,,
31SIZS5W59PE9XGAC94SU3YBHW2QR1,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3OS4RQUCRAPXOL76SYC979LGXBGFB0,A2MTOSH583K270,Submitted,Sat Mar 13 09:35:49 PST 2021,Sat Mar 13 09:39:46 PST 2021,Tue Mar 16 10:39:46 PDT 2021,,,,237,0% (0/0),0% (0/0),0% (0/0),,"Discover the best that the island of Curaçao has to offer during this sightseeing tour. Cover the island’s key landmarks including Shete Boka National Park, Kenepa Beach, and the Curaçao Liqueur Distillery. Observe the native wildlife, like flamingos and sea turtles, throughout the day and admire the beauty of the Dutch island. Light refreshments and snacks are offered on the tour as well as round-trip hotel transportation.",/ tour,,
3ZVPAMTJWNDNW8MW9DZG0PU9B9TGRW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3A4TN5196LS0CMQI1OW4LE3BVBUHC8,A2KH9SC6A8VQXZ,Submitted,Sat Mar 13 09:32:23 PST 2021,Sat Mar 13 09:35:58 PST 2021,Tue Mar 16 10:35:58 PDT 2021,,,,215,0% (0/0),0% (0/0),0% (0/0),,1 hour small group or private session swim sessions taught by a certified Triathlon Coach and Fitness Trainer in the clear blue Caribbean Sea!,/SWIIM,,
3ZVPAMTJWNDNW8MW9DZG0PU9B9TGRW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3JNQLM5FT5WP00H6VGMW1TNW01QL2A,A2CK0OXMPOR9LE,Submitted,Sat Mar 13 09:32:45 PST 2021,Sat Mar 13 09:33:30 PST 2021,Tue Mar 16 10:33:30 PDT 2021,,,,45,0% (0/1),0% (0/1),0% (0/1),,1 hour small group or private session swim sessions taught by a certified Triathlon Coach and Fitness Trainer in the clear blue Caribbean Sea!,/swim,,
3ZVPAMTJWNDNW8MW9DZG0PU9B9TGRW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3KAKFY4PGVCCVH5JED3OSN0WPBWI34,A2EN7IXP9RG0O2,Submitted,Sat Mar 13 09:32:47 PST 2021,Sat Mar 13 09:33:09 PST 2021,Tue Mar 16 10:33:09 PDT 2021,,,,22,0% (0/0),0% (0/0),0% (0/0),,1 hour small group or private session swim sessions taught by a certified Triathlon Coach and Fitness Trainer in the clear blue Caribbean Sea!,swim,,
3WKGUBL7SZWWHUYZ9S0J5OO7FCVL4O,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3DOCMVPBTOOBDM9KTC0V69UJGRINN6,AJBQ5XEHIF9Z1,Submitted,Sat Mar 13 09:34:40 PST 2021,Sat Mar 13 09:35:57 PST 2021,Tue Mar 16 10:35:57 PDT 2021,,,,77,0% (0/0),0% (0/0),0% (0/0),,"This is the ideal tour for Pirates of the Caribbean fans, beachgoers and persons with a keen interest in History. On this tour you can expect to visit 3 different sites showcasing various aspects of the natural landscape, history, & sublime beauty of our enchanting Island, St.Vincent & the Grenadines.",/tour,,
3WKGUBL7SZWWHUYZ9S0J5OO7FCVL4O,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3PMBY0YE28D7XG8Z3C8C8X5NCYMC9D,AKSLU0C30G3JT,Submitted,Sat Mar 13 09:32:40 PST 2021,Sat Mar 13 09:33:06 PST 2021,Tue Mar 16 10:33:06 PDT 2021,,,,26,0% (0/1),0% (0/1),0% (0/1),,"This is the ideal tour for Pirates of the Caribbean fans, beachgoers and persons with a keen interest in History. On this tour you can expect to visit 3 different sites showcasing various aspects of the natural landscape, history, & sublime beauty of our enchanting Island, St.Vincent & the Grenadines.",/tour,,
3WKGUBL7SZWWHUYZ9S0J5OO7FCVL4O,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:30:34 PST 2021,3,BatchId:4366200;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:30:34 PDT 2021,,,3YZ8UPK3VUW5H8W21N334TS1PJVCU3,A33NRKW19AWXM2,Submitted,Sat Mar 13 09:30:56 PST 2021,Sat Mar 13 09:35:34 PST 2021,Tue Mar 16 10:35:34 PDT 2021,,,,278,0% (0/1),0% (0/1),0% (0/1),,"This is the ideal tour for Pirates of the Caribbean fans, beachgoers and persons with a keen interest in History. On this tour you can expect to visit 3 different sites showcasing various aspects of the natural landscape, history, & sublime beauty of our enchanting Island, St.Vincent & the Grenadines.",/Tour,,
3UXQ63NLAAWG2TJ8O7A6D2UDP4CLBU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3E47SOBEYR608H1276EPLQ4QVPOCID,A2ZB24AEN6N7Y3,Submitted,Sat Mar 13 10:02:30 PST 2021,Sat Mar 13 10:04:13 PST 2021,Tue Mar 16 11:04:13 PDT 2021,,,,103,0% (0/1),0% (0/1),0% (0/1),,"Learn the secrets of Caribbean cuisine during a 3.5-hour cooking class at a private home that’s high in Dominica’s lush hills. Work alongside your hostess in a traditional open-air kitchen and prepare a meal with the island’s freshest ingredients. Hear the stories behind Dominica’s most iconic dishes — the seasonal menu may include coconut rice and peas, tropical salads and Creole fish — then enjoy your meal with a glass of island rum punch, native fruit and a Caribbean dessert. ",/hiking,,
3UXQ63NLAAWG2TJ8O7A6D2UDP4CLBU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3IAS3U3I0GQDNRVU43X2NQRRO7I2BA,A3HKZTDVORNEZ,Submitted,Sat Mar 13 09:42:32 PST 2021,Sat Mar 13 09:44:49 PST 2021,Tue Mar 16 10:44:49 PDT 2021,,,,137,0% (0/0),0% (0/0),0% (0/0),,"Learn the secrets of Caribbean cuisine during a 3.5-hour cooking class at a private home that’s high in Dominica’s lush hills. Work alongside your hostess in a traditional open-air kitchen and prepare a meal with the island’s freshest ingredients. Hear the stories behind Dominica’s most iconic dishes — the seasonal menu may include coconut rice and peas, tropical salads and Creole fish — then enjoy your meal with a glass of island rum punch, native fruit and a Caribbean dessert. ",cooking,,
3UXQ63NLAAWG2TJ8O7A6D2UDP4CLBU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3TDXMTX3CC4BS0S1XF1MZQCGZ26I6I,A30X66H0RILXAH,Submitted,Sat Mar 13 09:47:00 PST 2021,Sat Mar 13 09:48:50 PST 2021,Tue Mar 16 10:48:50 PDT 2021,,,,110,0% (0/1),0% (0/1),0% (0/1),,"Learn the secrets of Caribbean cuisine during a 3.5-hour cooking class at a private home that’s high in Dominica’s lush hills. Work alongside your hostess in a traditional open-air kitchen and prepare a meal with the island’s freshest ingredients. Hear the stories behind Dominica’s most iconic dishes — the seasonal menu may include coconut rice and peas, tropical salads and Creole fish — then enjoy your meal with a glass of island rum punch, native fruit and a Caribbean dessert. ",cooking,,
3UXQ63NLAAWG2TJ8O7A6D2UDP4CLBU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3ZAZR5XV02SM37QC7A2BLL7GR1HZCM,A2DFW32JJNXLM6,Rejected,Sat Mar 13 09:43:31 PST 2021,Sat Mar 13 09:43:33 PST 2021,Tue Mar 16 10:43:33 PDT 2021,,Sat Mar 13 09:57:45 PST 2021,Did not complete the task. Text was left blank.,2,0% (0/50),0% (0/50),0% (0/50),,"Learn the secrets of Caribbean cuisine during a 3.5-hour cooking class at a private home that’s high in Dominica’s lush hills. Work alongside your hostess in a traditional open-air kitchen and prepare a meal with the island’s freshest ingredients. Hear the stories behind Dominica’s most iconic dishes — the seasonal menu may include coconut rice and peas, tropical salads and Creole fish — then enjoy your meal with a glass of island rum punch, native fruit and a Caribbean dessert. ",/,,
35U0MRQMUJH3HSKB6GHY6VSEN1XVOR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,32ZKVD547GX289RD83B760WJUMSB36,A2ZB24AEN6N7Y3,Submitted,Sat Mar 13 10:04:53 PST 2021,Sat Mar 13 10:06:05 PST 2021,Tue Mar 16 11:06:05 PDT 2021,,,,72,0% (0/1),0% (0/1),0% (0/1),,Go on a customizable private sailing tour with a captain. Choose your route and relax as the crew sail your ship. Receive personalized attention from the crew. Enjoy freshly-prepared food and unlimited drinks. Take time to swim in the sea and make use of provided snorkel equipment to explore underwater.,"/SWIMMING,SNORKELING",,
35U0MRQMUJH3HSKB6GHY6VSEN1XVOR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3EKVH9QMEZE62OTEIZO8IGFRRSWD2U,A2DFW32JJNXLM6,Rejected,Sat Mar 13 09:45:36 PST 2021,Sat Mar 13 09:45:38 PST 2021,Tue Mar 16 10:45:38 PDT 2021,,Sat Mar 13 09:56:50 PST 2021,Did not complete the task. Text was left blank.,2,0% (0/50),0% (0/50),0% (0/50),,Go on a customizable private sailing tour with a captain. Choose your route and relax as the crew sail your ship. Receive personalized attention from the crew. Enjoy freshly-prepared food and unlimited drinks. Take time to swim in the sea and make use of provided snorkel equipment to explore underwater.,/,,
35U0MRQMUJH3HSKB6GHY6VSEN1XVOR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3OSWBBLG1F7734WB6O91869N41XXDP,A2MTOSH583K270,Submitted,Sat Mar 13 09:47:22 PST 2021,Sat Mar 13 09:47:59 PST 2021,Tue Mar 16 10:47:59 PDT 2021,,,,37,0% (0/0),0% (0/0),0% (0/0),,Go on a customizable private sailing tour with a captain. Choose your route and relax as the crew sail your ship. Receive personalized attention from the crew. Enjoy freshly-prepared food and unlimited drinks. Take time to swim in the sea and make use of provided snorkel equipment to explore underwater.,"/tour ,swim",,
35U0MRQMUJH3HSKB6GHY6VSEN1XVOR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3Z4XG4ZF491VM90KPGYLMEVMTA0X8J,A1R92V4IRSZ3PB,Submitted,Sat Mar 13 09:46:54 PST 2021,Sat Mar 13 09:48:30 PST 2021,Tue Mar 16 10:48:30 PDT 2021,,,,96,0% (0/1),0% (0/1),0% (0/1),,Go on a customizable private sailing tour with a captain. Choose your route and relax as the crew sail your ship. Receive personalized attention from the crew. Enjoy freshly-prepared food and unlimited drinks. Take time to swim in the sea and make use of provided snorkel equipment to explore underwater.,"sailing tour, swim, snorkel",,
3SNR5F7R923CJVNMDVFJMU86BXVEI9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,30BUDKLTXE53TRQ1WD1QM50OBEN5EF,A2P99RVN41FHMZ,Submitted,Sat Mar 13 09:43:45 PST 2021,Sat Mar 13 09:48:17 PST 2021,Tue Mar 16 10:48:17 PDT 2021,,,,272,0% (0/0),0% (0/0),0% (0/0),,"Discover Dunn's River Falls and the Green Grotto Caves, two of Northern Jamaica's most popular natural attractions, during this combined tour. On this 5.5-hour excursion from Ocho Rios, visit the Green Grotto Caves first to see a subterranean lake and impressive natural limestone rock formations. Head to Dunn's River Falls to climb, play and swim – or just relax on the sundeck. Enjoy round-trip transportation from your Ocho Rios hotel.","/tour,excursion,climb,play,swim,trip",,
3SNR5F7R923CJVNMDVFJMU86BXVEI9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,37UQDCYH6Y5ZI6Q6FW5XKT262GT7VC,A1R92V4IRSZ3PB,Submitted,Sat Mar 13 09:59:47 PST 2021,Sat Mar 13 10:02:06 PST 2021,Tue Mar 16 11:02:06 PDT 2021,,,,139,0% (0/1),0% (0/1),0% (0/1),,"Discover Dunn's River Falls and the Green Grotto Caves, two of Northern Jamaica's most popular natural attractions, during this combined tour. On this 5.5-hour excursion from Ocho Rios, visit the Green Grotto Caves first to see a subterranean lake and impressive natural limestone rock formations. Head to Dunn's River Falls to climb, play and swim – or just relax on the sundeck. Enjoy round-trip transportation from your Ocho Rios hotel.","tour, excursion, visit, clib, play, swim",,
3SNR5F7R923CJVNMDVFJMU86BXVEI9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3QY7M81QH8WL2VWUGSRQIKRPMHDK7S,A2DFW32JJNXLM6,Rejected,Sat Mar 13 09:43:28 PST 2021,Sat Mar 13 09:43:30 PST 2021,Tue Mar 16 10:43:30 PDT 2021,,Sat Mar 13 09:59:41 PST 2021,Did not complete task. Text was left blank.,2,0% (0/50),0% (0/50),0% (0/50),,"Discover Dunn's River Falls and the Green Grotto Caves, two of Northern Jamaica's most popular natural attractions, during this combined tour. On this 5.5-hour excursion from Ocho Rios, visit the Green Grotto Caves first to see a subterranean lake and impressive natural limestone rock formations. Head to Dunn's River Falls to climb, play and swim – or just relax on the sundeck. Enjoy round-trip transportation from your Ocho Rios hotel.",/,,
3SNR5F7R923CJVNMDVFJMU86BXVEI9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,3TE3O85731I03YCJ00JSN5WV6TJR2A,A3HKZTDVORNEZ,Submitted,Sat Mar 13 09:40:12 PST 2021,Sat Mar 13 09:41:11 PST 2021,Tue Mar 16 10:41:11 PDT 2021,,,,59,0% (0/0),0% (0/0),0% (0/0),,"Discover Dunn's River Falls and the Green Grotto Caves, two of Northern Jamaica's most popular natural attractions, during this combined tour. On this 5.5-hour excursion from Ocho Rios, visit the Green Grotto Caves first to see a subterranean lake and impressive natural limestone rock formations. Head to Dunn's River Falls to climb, play and swim – or just relax on the sundeck. Enjoy round-trip transportation from your Ocho Rios hotel.",/SWIMMING,,
35ZRNT9RUI8J5JISM6BSN00VWH4O3N,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 09:39:13 PST 2021,4,BatchId:4366217;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 10:39:13 PDT 2021,,,34YB12FSQZYZLC7YU7803AWMAPTMG4,A3ENQKD0V9VHBF,Submitted,Sat Mar 13 09:46:25 PST 2021,Sat Mar 13 09:46:51 PST 2021,Tue Mar 16 10:46:51 PDT 2021,,,,26,0% (0/0),0% (0/0),0% (0/0),,"Cruise along the coast of Punta Cana aboard your own 42-foot (13-meter) private yacht on this personalized deep-sea fishing excursion, and customize your itinerary according to personal preference. Drop your line in the waters offshore and swim or snorkel in between catches. Your crew can suggest stops and offer as much assistance as you need. Plus, lunch and all bait and tackle are provided.","/Cruise, fishing, swim, snorkel",,
